phase,run_name,world_count,route_length,generalization_condition,composition_accuracy_mean,composition_accuracy_std,composition_accuracy_count,route_route_table_accuracy_mean,route_route_table_accuracy_std,route_route_table_accuracy_count,composition_route_gap_mean,composition_route_gap_std,composition_route_gap_count,composition_mean_correct_margin_mean,composition_mean_correct_margin_std,composition_mean_correct_margin_count,composition_mean_world_margin_mean,composition_mean_world_margin_std,composition_mean_world_margin_count,composition_mean_wrong_world_activation_mean,composition_mean_wrong_world_activation_std,composition_mean_wrong_world_activation_count
heldout_generalization,exp12_no_structural_plasticity,2,4,heldout_multistep,0.035590277777777776,0.01675160061826026,60,0.03229166666666667,0.017650599638773926,60,-0.003298611111111111,0.023053621538127726,60,-0.0002895407659544499,1.5786090031770665e-05,60,1.1291190527440637e-07,1.3629647019487481e-05,60,0.4999999717720218,3.40741173783566e-06,60
heldout_generalization,exp12_no_structural_plasticity,2,8,heldout_multistep,0.036284722222222225,0.022732282331452365,60,0.03229166666666667,0.017650599638773926,60,-0.003993055555555555,0.024865136669215835,60,-0.0002895407659544499,1.5786090031770665e-05,60,1.1291190527440637e-07,1.3629647019487481e-05,60,0.4999999717720218,3.40741173783566e-06,60
heldout_generalization,exp12_no_structural_plasticity,2,12,heldout_multistep,0.04826388888888889,0.02244528903102223,60,0.03229166666666667,0.017650599638773926,60,-0.015972222222222224,0.025764176005120945,60,-0.0002895407659544499,1.5786090031770665e-05,60,1.1291190527440637e-07,1.3629647019487481e-05,60,0.4999999717720218,3.40741173783566e-06,60
heldout_generalization,exp12_no_structural_plasticity,4,1,seen_one_step,0.032552083333333336,0.01779091286557746,120,0.032552083333333336,0.01779091286557746,120,0.0,0.0,120,-0.00028619751067963673,1.334498363743829e-05,120,-8.393561856013213e-05,1.0956724610856049e-05,120,0.2500211324851798,1.287807633176615e-06,120
heldout_generalization,exp12_no_structural_plasticity,4,2,heldout_multistep,0.030208333333333334,0.017679732629341565,120,0.032552083333333336,0.01779091286557746,120,0.0023437500000000003,0.02553204071357269,120,-0.00028619751067963673,1.334498363743829e-05,120,-8.393561856013213e-05,1.0956724610856049e-05,120,0.2500211324851798,1.287807633176615e-06,120
heldout_generalization,exp12_no_structural_plasticity,4,4,heldout_multistep,0.03550347222222223,0.017889726002162862,120,0.032552083333333336,0.01779091286557746,120,-0.0029513888888888884,0.02653793020222167,120,-0.00028619751067963673,1.334498363743829e-05,120,-8.393561856013213e-05,1.0956724610856049e-05,120,0.2500211324851798,1.287807633176615e-06,120
heldout_generalization,exp12_no_structural_plasticity,4,8,heldout_multistep,0.03567708333333333,0.018548682893397898,120,0.032552083333333336,0.01779091286557746,120,-0.003125,0.025785681631819504,120,-0.00028619751067963673,1.334498363743829e-05,120,-8.393561856013213e-05,1.0956724610856049e-05,120,0.2500211324851798,1.287807633176615e-06,120
heldout_generalization,exp12_no_structural_plasticity,4,12,heldout_multistep,0.050173611111111106,0.022271087803016287,120,0.032552083333333336,0.01779091286557746,120,-0.017621527777777778,0.028544657822027333,120,-0.00028619751067963673,1.334498363743829e-05,120,-8.393561856013213e-05,1.0956724610856049e-05,120,0.2500211324851798,1.287807633176615e-06,120
heldout_generalization,exp12_no_structural_plasticity,8,1,seen_one_step,0.03046875,0.017054548707744387,240,0.03046875,0.017054548707744387,240,0.0,0.0,240,-0.0002918015569316801,1.5134901613762416e-05,240,-0.00013519678620165735,1.2352131577685716e-05,240,0.12501689960558907,6.74068523910787e-07,240
heldout_generalization,exp12_no_structural_plasticity,8,2,heldout_multistep,0.032942708333333334,0.017318873684718336,240,0.03046875,0.017054548707744387,240,-0.0024739583333333332,0.02412030345770539,240,-0.0002918015569316801,1.5134901613762416e-05,240,-0.00013519678620165735,1.2352131577685716e-05,240,0.12501689960558907,6.74068523910787e-07,240
heldout_generalization,exp12_no_structural_plasticity,8,4,heldout_multistep,0.03624131944444444,0.01915170751800534,240,0.03046875,0.017054548707744387,240,-0.005772569444444445,0.025186858278831957,240,-0.0002918015569316801,1.5134901613762416e-05,240,-0.00013519678620165735,1.2352131577685716e-05,240,0.12501689960558907,6.74068523910787e-07,240
heldout_generalization,exp12_no_structural_plasticity,8,8,heldout_multistep,0.03893229166666667,0.019039567491008123,240,0.03046875,0.017054548707744387,240,-0.008463541666666666,0.02437401374377065,240,-0.0002918015569316801,1.5134901613762416e-05,240,-0.00013519678620165735,1.2352131577685716e-05,240,0.12501689960558907,6.74068523910787e-07,240
heldout_generalization,exp12_no_structural_plasticity,8,12,heldout_multistep,0.047482638888888894,0.02339140858940583,240,0.03046875,0.017054548707744387,240,-0.017013888888888887,0.02831342280428414,240,-0.0002918015569316801,1.5134901613762416e-05,240,-0.00013519678620165735,1.2352131577685716e-05,240,0.12501689960558907,6.74068523910787e-07,240
heldout_generalization,exp12_no_structural_plasticity,16,1,seen_one_step,0.031076388888888886,0.01751253265433277,480,0.031076388888888886,0.01751253265433277,480,0.0,0.0,480,-0.00029097205757245057,1.6664665621736496e-05,480,-0.0001731792650560561,1.1871843035970689e-05,480,0.06251084243235717,3.2250176422478955e-07,480
heldout_generalization,exp12_no_structural_plasticity,16,2,heldout_multistep,0.02983940972222222,0.017201467674018117,480,0.031076388888888886,0.01751253265433277,480,0.0012369791666666668,0.024860027220282955,480,-0.00029097205757245057,1.6664665621736496e-05,480,-0.0001731792650560561,1.1871843035970689e-05,480,0.06251084243235717,3.2250176422478955e-07,480
heldout_generalization,exp12_no_structural_plasticity,16,4,heldout_multistep,0.03493923611111111,0.01814730330207114,480,0.031076388888888886,0.01751253265433277,480,-0.0038628472222222224,0.02451945358345806,480,-0.00029097205757245057,1.6664665621736496e-05,480,-0.0001731792650560561,1.1871843035970689e-05,480,0.06251084243235717,3.2250176422478955e-07,480
heldout_generalization,exp12_no_structural_plasticity,16,8,heldout_multistep,0.037890625,0.01882815541677323,480,0.031076388888888886,0.01751253265433277,480,-0.006814236111111111,0.026356575740757393,480,-0.00029097205757245057,1.6664665621736496e-05,480,-0.0001731792650560561,1.1871843035970689e-05,480,0.06251084243235717,3.2250176422478955e-07,480
heldout_generalization,exp12_no_structural_plasticity,16,12,heldout_multistep,0.04698350694444444,0.023682729939172774,480,0.031076388888888886,0.01751253265433277,480,-0.015907118055555555,0.02932270090492963,480,-0.00029097205757245057,1.6664665621736496e-05,480,-0.0001731792650560561,1.1871843035970689e-05,480,0.06251084243235717,3.2250176422478955e-07,480
heldout_generalization,exp12_no_structural_plasticity,32,1,seen_one_step,0.03110894097222222,0.01738369505820646,960,0.03110894097222222,0.01738369505820646,960,0.0,0.0,960,-0.0002908797461855202,1.5727130111361935e-05,960,-0.00020585113076196842,1.1426650840863281e-05,960,0.03125643264094173,1.518413310690252e-07,960
heldout_generalization,exp12_no_structural_plasticity,32,2,heldout_multistep,0.032736545138888885,0.01717621118650015,960,0.03110894097222222,0.01738369505820646,960,-0.0016276041666666667,0.02433658622251859,960,-0.0002908797461855202,1.5727130111361935e-05,960,-0.00020585113076196842,1.1426650840863281e-05,960,0.03125643264094173,1.518413310690252e-07,960
heldout_generalization,exp12_no_structural_plasticity,32,4,heldout_multistep,0.03474392361111111,0.01831912523667178,960,0.03110894097222222,0.01738369505820646,960,-0.003634982638888889,0.02509995459935164,960,-0.0002908797461855202,1.5727130111361935e-05,960,-0.00020585113076196842,1.1426650840863281e-05,960,0.03125643264094173,1.518413310690252e-07,960
heldout_generalization,exp12_no_structural_plasticity,32,8,heldout_multistep,0.03758680555555556,0.019190096968747947,960,0.03110894097222222,0.01738369505820646,960,-0.006477864583333334,0.025647632933469194,960,-0.0002908797461855202,1.5727130111361935e-05,960,-0.00020585113076196842,1.1426650840863281e-05,960,0.03125643264094173,1.518413310690252e-07,960
heldout_generalization,exp12_no_structural_plasticity,32,12,heldout_multistep,0.04788411458333333,0.02305800625470383,960,0.03110894097222222,0.01738369505820646,960,-0.016775173611111114,0.02843544038770668,960,-0.0002908797461855202,1.5727130111361935e-05,960,-0.00020585113076196842,1.1426650840863281e-05,960,0.03125643264094173,1.518413310690252e-07,960
heldout_generalization,exp12_no_world_context,2,1,seen_one_step,0.5133680555555555,0.49089105784409676,60,0.5133680555555555,0.49089105784409676,60,0.0,0.0,60,0.026736111111111117,0.9817821156881934,60,,,0,0.5,0.0,60
heldout_generalization,exp12_no_world_context,2,2,heldout_multistep,0.5152777777777778,0.48899684890194606,60,0.5133680555555555,0.49089105784409676,60,-0.001909722222222222,0.018444592369593785,60,0.026736111111111117,0.9817821156881934,60,,,0,0.5,0.0,60
heldout_generalization,exp12_no_world_context,2,4,heldout_multistep,0.5151041666666667,0.48910198795325,60,0.5133680555555555,0.49089105784409676,60,-0.001736111111111111,0.018211292353307935,60,0.026736111111111117,0.9817821156881934,60,,,0,0.5,0.0,60
heldout_generalization,exp12_no_world_context,2,8,heldout_multistep,0.5194444444444445,0.4848042022958508,60,0.5133680555555555,0.49089105784409676,60,-0.006076388888888889,0.016193366411612523,60,0.026736111111111117,0.9817821156881934,60,,,0,0.5,0.0,60
heldout_generalization,exp12_no_world_context,2,12,heldout_multistep,0.53125,0.47347159072347966,60,0.5133680555555555,0.49089105784409676,60,-0.017881944444444447,0.03669548909449044,60,0.026736111111111117,0.9817821156881934,60,,,0,0.5,0.0,60
heldout_generalization,exp12_no_world_context,4,1,seen_one_step,0.2738715277777778,0.4212834988489439,120,0.2738715277777778,0.4212834988489439,120,0.0,0.0,120,-0.4522569444444445,0.8425669976978879,120,,,0,0.5,0.0,120
heldout_generalization,exp12_no_world_context,4,2,heldout_multistep,0.27239583333333334,0.42216835643808936,120,0.2738715277777778,0.4212834988489439,120,0.0014756944444444448,0.023440498692906347,120,-0.4522569444444445,0.8425669976978879,120,,,0,0.5,0.0,120
heldout_generalization,exp12_no_world_context,4,4,heldout_multistep,0.27369791666666665,0.4215227406387963,120,0.2738715277777778,0.4212834988489439,120,0.000173611111111111,0.02377603635352402,120,-0.4522569444444445,0.8425669976978879,120,,,0,0.5,0.0,120
heldout_generalization,exp12_no_world_context,4,8,heldout_multistep,0.2786458333333333,0.41871487564690346,120,0.2738715277777778,0.4212834988489439,120,-0.004774305555555555,0.02342493373570346,120,-0.4522569444444445,0.8425669976978879,120,,,0,0.5,0.0,120
heldout_generalization,exp12_no_world_context,4,12,heldout_multistep,0.29244791666666664,0.41118408559693914,120,0.2738715277777778,0.4212834988489439,120,-0.01857638888888889,0.033927202066654186,120,-0.4522569444444445,0.8425669976978879,120,,,0,0.5,0.0,120
heldout_generalization,exp12_no_world_context,8,1,seen_one_step,0.15321180555555555,0.32120289668110996,240,0.15321180555555555,0.32120289668110996,240,0.0,0.0,240,-0.693576388888889,0.6424057933622199,240,,,0,0.5,0.0,240
heldout_generalization,exp12_no_world_context,8,2,heldout_multistep,0.1529079861111111,0.32137155638706455,240,0.15321180555555555,0.32120289668110996,240,0.0003038194444444444,0.024394804531707275,240,-0.693576388888889,0.6424057933622199,240,,,0,0.5,0.0,240
heldout_generalization,exp12_no_world_context,8,4,heldout_multistep,0.1536892361111111,0.32102681216220724,240,0.15321180555555555,0.32120289668110996,240,-0.00047743055555555576,0.024111204208939856,240,-0.693576388888889,0.6424057933622199,240,,,0,0.5,0.0,240
heldout_generalization,exp12_no_world_context,8,8,heldout_multistep,0.16176215277777778,0.31824378837880984,240,0.15321180555555555,0.32120289668110996,240,-0.008550347222222223,0.028501708352393903,240,-0.693576388888889,0.6424057933622199,240,,,0,0.5,0.0,240
heldout_generalization,exp12_no_world_context,8,12,heldout_multistep,0.17313368055555556,0.314624415302492,240,0.15321180555555555,0.32120289668110996,240,-0.019921875,0.03596569245675827,240,-0.693576388888889,0.6424057933622199,240,,,0,0.5,0.0,240
heldout_generalization,exp12_no_world_context,16,1,seen_one_step,0.09212239583333333,0.2353537474047688,480,0.09212239583333333,0.2353537474047688,480,0.0,0.0,480,-0.8157552083333334,0.47070749480953766,480,,,0,0.5,0.0,480
heldout_generalization,exp12_no_world_context,16,2,heldout_multistep,0.09296875,0.2351043366800853,480,0.09212239583333333,0.2353537474047688,480,-0.0008463541666666666,0.02447247401625926,480,-0.8157552083333334,0.47070749480953766,480,,,0,0.5,0.0,480
heldout_generalization,exp12_no_world_context,16,4,heldout_multistep,0.09396701388888888,0.23487707264463367,480,0.09212239583333333,0.2353537474047688,480,-0.0018446180555555555,0.025595065414040514,480,-0.8157552083333334,0.47070749480953766,480,,,0,0.5,0.0,480
heldout_generalization,exp12_no_world_context,16,8,heldout_multistep,0.09763454861111112,0.23422248087597516,480,0.09212239583333333,0.2353537474047688,480,-0.005512152777777778,0.027214964312455434,480,-0.8157552083333334,0.47070749480953766,480,,,0,0.5,0.0,480
heldout_generalization,exp12_no_world_context,16,12,heldout_multistep,0.11282552083333333,0.23108682814207032,480,0.09212239583333333,0.2353537474047688,480,-0.020703125,0.034347360701399654,480,-0.8157552083333334,0.47070749480953766,480,,,0,0.5,0.0,480
heldout_generalization,exp12_no_world_context,32,1,seen_one_step,0.060915798611111106,0.16960800799225295,960,0.060915798611111106,0.16960800799225295,960,0.0,0.0,960,-0.8781684027777777,0.33921601598450596,960,,,0,0.5,0.0,960
heldout_generalization,exp12_no_world_context,32,2,heldout_multistep,0.06363932291666667,0.16930745209808323,960,0.060915798611111106,0.16960800799225295,960,-0.002723524305555556,0.025620340300633232,960,-0.8781684027777777,0.33921601598450596,960,,,0,0.5,0.0,960
heldout_generalization,exp12_no_world_context,32,4,heldout_multistep,0.06691623263888888,0.168836635458456,960,0.060915798611111106,0.16960800799225295,960,-0.006000434027777778,0.026168873702549163,960,-0.8781684027777777,0.33921601598450596,960,,,0,0.5,0.0,960
heldout_generalization,exp12_no_world_context,32,8,heldout_multistep,0.07060546875,0.16851173273724274,960,0.060915798611111106,0.16960800799225295,960,-0.00968967013888889,0.028063006071382866,960,-0.8781684027777777,0.33921601598450596,960,,,0,0.5,0.0,960
heldout_generalization,exp12_no_world_context,32,12,heldout_multistep,0.08097873263888888,0.16781879224802707,960,0.060915798611111106,0.16960800799225295,960,-0.020062934027777778,0.034745339856887866,960,-0.8781684027777777,0.33921601598450596,960,,,0,0.5,0.0,960
heldout_generalization,exp12_strong_consolidation,2,1,seen_one_step,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.7361060609242145,0.007163027719018572,60,1.6809948910291435,0.029570658078112003,60,0.1602925295937738,0.005990730494578219,60
heldout_generalization,exp12_strong_consolidation,2,2,heldout_multistep,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.7361060609242145,0.007163027719018572,60,1.6809948910291435,0.029570658078112003,60,0.1602925295937738,0.005990730494578219,60
heldout_generalization,exp12_strong_consolidation,2,4,heldout_multistep,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.7361060609242145,0.007163027719018572,60,1.6809948910291435,0.029570658078112003,60,0.1602925295937738,0.005990730494578219,60
heldout_generalization,exp12_strong_consolidation,2,8,heldout_multistep,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.7361060609242145,0.007163027719018572,60,1.6809948910291435,0.029570658078112003,60,0.1602925295937738,0.005990730494578219,60
heldout_generalization,exp12_strong_consolidation,2,12,heldout_multistep,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.7361060609242145,0.007163027719018572,60,1.6809948910291435,0.029570658078112003,60,0.1602925295937738,0.005990730494578219,60
heldout_generalization,exp12_strong_consolidation,4,1,seen_one_step,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.7237146487871002,0.00684051793152743,120,1.5701080775198115,0.03892186698467662,120,0.1434933323896738,0.006981265386263458,120
heldout_generalization,exp12_strong_consolidation,4,2,heldout_multistep,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.7237146487871002,0.00684051793152743,120,1.5701080775198115,0.03892186698467662,120,0.1434933323896738,0.006981265386263458,120
heldout_generalization,exp12_strong_consolidation,4,4,heldout_multistep,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.7237146487871002,0.00684051793152743,120,1.5701080775198115,0.03892186698467662,120,0.1434933323896738,0.006981265386263458,120
heldout_generalization,exp12_strong_consolidation,4,8,heldout_multistep,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.7237146487871002,0.00684051793152743,120,1.5701080775198115,0.03892186698467662,120,0.1434933323896738,0.006981265386263458,120
heldout_generalization,exp12_strong_consolidation,4,12,heldout_multistep,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.7237146487871002,0.00684051793152743,120,1.5701080775198115,0.03892186698467662,120,0.1434933323896738,0.006981265386263458,120
heldout_generalization,exp12_strong_consolidation,8,1,seen_one_step,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.6724349649148753,0.012866381583551053,240,1.377326802568273,0.06735860310080717,240,0.12765284004664246,0.009365283407609443,240
heldout_generalization,exp12_strong_consolidation,8,2,heldout_multistep,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.6724349649148753,0.012866381583551053,240,1.377326802568273,0.06735860310080717,240,0.12765284004664246,0.009365283407609443,240
heldout_generalization,exp12_strong_consolidation,8,4,heldout_multistep,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.6724349649148753,0.012866381583551053,240,1.377326802568273,0.06735860310080717,240,0.12765284004664246,0.009365283407609443,240
heldout_generalization,exp12_strong_consolidation,8,8,heldout_multistep,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.6724349649148753,0.012866381583551053,240,1.377326802568273,0.06735860310080717,240,0.12765284004664246,0.009365283407609443,240
heldout_generalization,exp12_strong_consolidation,8,12,heldout_multistep,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.6724349649148753,0.012866381583551053,240,1.377326802568273,0.06735860310080717,240,0.12765284004664246,0.009365283407609443,240
heldout_generalization,exp12_strong_consolidation,16,1,seen_one_step,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.583810021919558,0.015484442402819184,480,1.064849733801396,0.08117879226737995,480,0.1122346388218769,0.007928255337416784,480
heldout_generalization,exp12_strong_consolidation,16,2,heldout_multistep,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.583810021919558,0.015484442402819184,480,1.064849733801396,0.08117879226737995,480,0.1122346388218769,0.007928255337416784,480
heldout_generalization,exp12_strong_consolidation,16,4,heldout_multistep,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.583810021919558,0.015484442402819184,480,1.064849733801396,0.08117879226737995,480,0.1122346388218769,0.007928255337416784,480
heldout_generalization,exp12_strong_consolidation,16,8,heldout_multistep,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.583810021919558,0.015484442402819184,480,1.064849733801396,0.08117879226737995,480,0.1122346388218769,0.007928255337416784,480
heldout_generalization,exp12_strong_consolidation,16,12,heldout_multistep,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.583810021919558,0.015484442402819184,480,1.064849733801396,0.08117879226737995,480,0.1122346388218769,0.007928255337416784,480
heldout_generalization,exp12_strong_consolidation,32,1,seen_one_step,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.4712873265697948,0.02151856580059666,960,0.6393859010415002,0.08394194766838954,960,0.09157125309910329,0.005063220556880571,960
heldout_generalization,exp12_strong_consolidation,32,2,heldout_multistep,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.4712873265697948,0.02151856580059666,960,0.6393859010415002,0.08394194766838954,960,0.09157125309910329,0.005063220556880571,960
heldout_generalization,exp12_strong_consolidation,32,4,heldout_multistep,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.4712873265697948,0.02151856580059666,960,0.6393859010415002,0.08394194766838954,960,0.09157125309910329,0.005063220556880571,960
heldout_generalization,exp12_strong_consolidation,32,8,heldout_multistep,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.4712873265697948,0.02151856580059666,960,0.6393859010415002,0.08394194766838954,960,0.09157125309910329,0.005063220556880571,960
heldout_generalization,exp12_strong_consolidation,32,12,heldout_multistep,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.4712873265697948,0.02151856580059666,960,0.6393859010415002,0.08394194766838954,960,0.09157125309910329,0.005063220556880571,960
heldout_generalization,exp12_world_gated_plasticity,2,1,seen_one_step,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.2153529190614194,0.0018893372307702053,60,1.2356231569641076,0.02148423218686933,60,0.22684911684151424,0.0047698781344823835,60
heldout_generalization,exp12_world_gated_plasticity,2,2,heldout_multistep,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.2153529190614194,0.0018893372307702053,60,1.2356231569641076,0.02148423218686933,60,0.22684911684151424,0.0047698781344823835,60
heldout_generalization,exp12_world_gated_plasticity,2,4,heldout_multistep,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.2153529190614194,0.0018893372307702053,60,1.2356231569641076,0.02148423218686933,60,0.22684911684151424,0.0047698781344823835,60
heldout_generalization,exp12_world_gated_plasticity,2,8,heldout_multistep,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.2153529190614194,0.0018893372307702053,60,1.2356231569641076,0.02148423218686933,60,0.22684911684151424,0.0047698781344823835,60
heldout_generalization,exp12_world_gated_plasticity,2,12,heldout_multistep,1.0,0.0,60,1.0,0.0,60,0.0,0.0,60,1.2153529190614194,0.0018893372307702053,60,1.2356231569641076,0.02148423218686933,60,0.22684911684151424,0.0047698781344823835,60
heldout_generalization,exp12_world_gated_plasticity,4,1,seen_one_step,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.2121718771835508,0.0019491662368535528,120,1.1537997727965712,0.02854855174725949,120,0.1738131349199157,0.0053755841873066755,120
heldout_generalization,exp12_world_gated_plasticity,4,2,heldout_multistep,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.2121718771835508,0.0019491662368535528,120,1.1537997727965712,0.02854855174725949,120,0.1738131349199157,0.0053755841873066755,120
heldout_generalization,exp12_world_gated_plasticity,4,4,heldout_multistep,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.2121718771835508,0.0019491662368535528,120,1.1537997727965712,0.02854855174725949,120,0.1738131349199157,0.0053755841873066755,120
heldout_generalization,exp12_world_gated_plasticity,4,8,heldout_multistep,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.2121718771835508,0.0019491662368535528,120,1.1537997727965712,0.02854855174725949,120,0.1738131349199157,0.0053755841873066755,120
heldout_generalization,exp12_world_gated_plasticity,4,12,heldout_multistep,1.0,0.0,120,1.0,0.0,120,0.0,0.0,120,1.2121718771835508,0.0019491662368535528,120,1.1537997727965712,0.02854855174725949,120,0.1738131349199157,0.0053755841873066755,120
heldout_generalization,exp12_world_gated_plasticity,8,1,seen_one_step,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.206016840118508,0.0027392113924095325,240,1.0125069761528214,0.04950534274218298,240,0.1294876348250988,0.006714411876562404,240
heldout_generalization,exp12_world_gated_plasticity,8,2,heldout_multistep,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.206016840118508,0.0027392113924095325,240,1.0125069761528214,0.04950534274218298,240,0.1294876348250988,0.006714411876562404,240
heldout_generalization,exp12_world_gated_plasticity,8,4,heldout_multistep,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.206016840118508,0.0027392113924095325,240,1.0125069761528214,0.04950534274218298,240,0.1294876348250988,0.006714411876562404,240
heldout_generalization,exp12_world_gated_plasticity,8,8,heldout_multistep,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.206016840118508,0.0027392113924095325,240,1.0125069761528214,0.04950534274218298,240,0.1294876348250988,0.006714411876562404,240
heldout_generalization,exp12_world_gated_plasticity,8,12,heldout_multistep,1.0,0.0,240,1.0,0.0,240,0.0,0.0,240,1.206016840118508,0.0027392113924095325,240,1.0125069761528214,0.04950534274218298,240,0.1294876348250988,0.006714411876562404,240
heldout_generalization,exp12_world_gated_plasticity,16,1,seen_one_step,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.1935788148145754,0.003541188520231044,480,0.7829789864028253,0.05965406716276706,480,0.09617907814672674,0.005244513965763207,480
heldout_generalization,exp12_world_gated_plasticity,16,2,heldout_multistep,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.1935788148145754,0.003541188520231044,480,0.7829789864028253,0.05965406716276706,480,0.09617907814672674,0.005244513965763207,480
heldout_generalization,exp12_world_gated_plasticity,16,4,heldout_multistep,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.1935788148145754,0.003541188520231044,480,0.7829789864028253,0.05965406716276706,480,0.09617907814672674,0.005244513965763207,480
heldout_generalization,exp12_world_gated_plasticity,16,8,heldout_multistep,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.1935788148145754,0.003541188520231044,480,0.7829789864028253,0.05965406716276706,480,0.09617907814672674,0.005244513965763207,480
heldout_generalization,exp12_world_gated_plasticity,16,12,heldout_multistep,1.0,0.0,480,1.0,0.0,480,0.0,0.0,480,1.1935788148145754,0.003541188520231044,480,0.7829789864028253,0.05965406716276706,480,0.09617907814672674,0.005244513965763207,480
heldout_generalization,exp12_world_gated_plasticity,32,1,seen_one_step,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.1688683877302,0.004990052643666991,960,0.4704823155133493,0.061606831378412934,960,0.06903268112221922,0.0031378220989602265,960
heldout_generalization,exp12_world_gated_plasticity,32,2,heldout_multistep,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.1688683877302,0.004990052643666991,960,0.4704823155133493,0.061606831378412934,960,0.06903268112221922,0.0031378220989602265,960
heldout_generalization,exp12_world_gated_plasticity,32,4,heldout_multistep,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.1688683877302,0.004990052643666991,960,0.4704823155133493,0.061606831378412934,960,0.06903268112221922,0.0031378220989602265,960
heldout_generalization,exp12_world_gated_plasticity,32,8,heldout_multistep,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.1688683877302,0.004990052643666991,960,0.4704823155133493,0.061606831378412934,960,0.06903268112221922,0.0031378220989602265,960
heldout_generalization,exp12_world_gated_plasticity,32,12,heldout_multistep,1.0,0.0,960,1.0,0.0,960,0.0,0.0,960,1.1688683877302,0.004990052643666991,960,0.4704823155133493,0.061606831378412934,960,0.06903268112221922,0.0031378220989602265,960
